level,committee,chamber,hour_bin,weekday_bin,bucket_minutes,n_windows,n_rows_total,duplicate_row_rate_mean,duplicate_row_rate_median,median_n_rows,shrink_k
committee_hour_weekday_bucket,appropriations,,23,5,30,2,8,0.35714285714285715,0.35714285714285715,4.0,30.0
committee_hour_weekday_bucket,appropriations,,23,6,30,4,28,0.2121212121212121,0.09090909090909091,7.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,5,3,30,2,6,0.0,0.0,3.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,6,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,6,3,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,8,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,9,1,30,1,2,0.0,0.0,2.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,9,4,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,10,0,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,10,1,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,10,3,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,11,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,11,3,30,2,7,0.0,0.0,3.5,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,12,3,30,1,2,0.0,0.0,2.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,13,1,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,13,6,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,14,0,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,14,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,14,3,30,1,2,0.0,0.0,2.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,14,4,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,14,6,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,15,1,30,1,2,1.0,1.0,2.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,15,3,30,2,2,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,16,1,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,16,4,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,17,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,18,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,19,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,20,3,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,21,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,"business, trade & economic development",,22,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,0,0,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,0,1,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,0,2,30,1,2,0.0,0.0,2.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,0,5,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,0,6,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,1,1,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,1,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,3,1,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,3,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,4,1,30,2,3,0.0,0.0,1.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,4,2,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,4,5,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,5,0,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,5,1,30,3,3,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,5,2,30,2,2,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,6,1,30,2,5,0.0,0.0,2.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,6,2,30,2,10,0.0,0.0,5.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,6,6,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,7,0,30,2,3,0.5,0.5,1.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,7,1,30,5,11,0.0,0.0,2.0,10.0
committee_hour_weekday_bucket,civil rights & judiciary,,7,6,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,8,0,30,2,3,0.0,0.0,1.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,8,1,30,5,18,0.0,0.0,3.0,10.0
committee_hour_weekday_bucket,civil rights & judiciary,,8,5,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,8,6,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,9,0,30,4,13,0.0,0.0,2.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,9,1,30,3,12,0.0,0.0,3.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,9,5,30,2,2,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,9,6,30,3,3,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,10,0,30,2,5,0.0,0.0,2.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,10,1,30,2,9,0.0,0.0,4.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,10,5,30,2,3,0.0,0.0,1.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,10,6,30,1,2,0.0,0.0,2.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,11,0,30,2,30,0.06666666666666667,0.06666666666666667,15.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,11,1,30,2,11,0.0,0.0,5.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,12,0,30,4,44,0.0,0.0,11.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,12,1,30,2,10,0.0,0.0,5.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,12,5,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,12,6,30,2,2,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,13,0,30,4,25,0.0,0.0,6.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,13,1,30,3,11,0.0,0.0,5.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,13,4,30,2,4,0.0,0.0,2.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,13,5,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,13,6,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,14,0,30,4,24,0.0,0.0,4.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,14,1,30,2,6,0.0,0.0,3.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,14,4,30,2,3,0.0,0.0,1.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,14,5,30,1,3,0.0,0.0,3.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,15,0,30,4,22,0.0,0.0,4.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,15,1,30,2,6,0.0,0.0,3.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,15,3,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,15,4,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,15,5,30,2,2,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,15,6,30,1,2,0.0,0.0,2.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,16,0,30,4,21,0.0,0.0,5.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,16,1,30,2,23,0.0,0.0,11.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,16,5,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,17,0,30,4,18,0.125,0.0,3.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,17,1,30,3,16,0.1111111111111111,0.0,3.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,17,4,30,2,2,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,17,5,30,3,4,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,17,6,30,1,2,0.0,0.0,2.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,18,0,30,4,12,0.16666666666666666,0.0,3.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,18,1,30,2,9,0.0,0.0,4.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,18,4,30,1,1,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,18,5,30,2,5,0.0,0.0,2.5,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,18,6,30,2,2,0.0,0.0,1.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,19,0,30,3,14,0.13333333333333333,0.0,5.0,30.0
committee_hour_weekday_bucket,civil rights & judiciary,,19,1,30,2,12,0.0,0.0,6.0,30.0
